name_genres,title,release_date,release_year,popularity,vote_count,vote_average,names_actors,name_director,budget,revenue,return
"['Action', 'Animation', 'Science Fiction']",Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short,2014-04-19,2014,0.850141,12.0,7.7,"['Will Friedle', 'Kevin Conroy']",Bruce Timm,0.0,0.0,0.0
"['Horror', 'Science Fiction', 'Mystery', 'Thriller']",Crawlspace,2012-05-01,2012,4.606329,37.0,4.7,"['Amber Clayton', 'Eddie Baroo', 'Justin Batchelor', 'Nicholas Bell', 'John Brumpton', 'Ditch Davey', 'Leslie Simpson', 'Fletcher Humphrys', 'Peta Sergeant']",Justin Dix,0.0,0.0,0.0
"['Comedy', 'Drama']",Love Liza,2002-12-30,2002,2.362585,25.0,6.5,"['Philip Seymour Hoffman', 'Jack Kehler', 'Sarah Koskoff', 'Kathy Bates', 'Stephen Tobolowsky', 'J.D. Walsh', 'Jimmy Raskin', 'Erika Alexander', 'Wayne Duvall', 'Jim Wise', 'Cullen Douglas', 'Chris Ellis', 'David Lenthall', 'Daniel Farber', 'Kelli Garner', 'Shannon Holt', 'Annie Morgan', 'Kevin Breznahan', 'Jennifer Keddy', 'Maggie Valentine', 'Mark Hannibal', 'Trace Turville', 'Ernest Perry Jr.', 'Joanne Pankow']",Todd Louiso,0.0,0.0,0.0
['Comedy'],Kill Me Please,2010-11-03,2010,1.472867,7.0,7.1,"['Aurélien Recoing', 'Virginie Efira', 'Benoît Poelvoorde', 'Bouli Lanners', 'Philippe Nahon', 'Virgile Bramly']",Olias Barco,0.0,0.0,0.0
"['Drama', 'Comedy']",Home Sweet Hell,2015-03-13,2015,8.504655,187.0,5.0,"['Katherine Heigl', 'Patrick Wilson', 'Jordana Brewster', 'Kevin McKidd', 'Bryce Johnson', 'Alyshia Ochse', 'Madison Wolfe', 'Steffie Grote', 'Heath Freeman', 'Jim Belushi', 'Nicole Brandi Wilson']",Anthony Burns,3000000.0,0.0,0.0
"['Action', 'Thriller', 'Science Fiction']",Doomsday Prophecy,2011-08-13,2011,2.436725,30.0,4.0,"['Jewel Staite', 'A.J. Buckley', 'Gordon Tootoosis', 'Matthew Kevin Anderson', 'Rick Ravanello', 'Bruce Ramsay', 'Hiro Kanagawa', 'David Richmond-Peck', 'Jerry Wasserman', 'Paula Lindberg', 'Roseanne Supernault', 'Alan Dale', 'Douglas Chapman', 'Lori Triolo', 'Kate Gajdosik', 'Matthew Walker', 'Phillip Mitchell']",Jason Bourque,0.0,0.0,0.0
['Drama'],Dooman River,2010-08-28,2010,0.288618,4.0,5.5,"['Jian Cui ', 'Lan Yin ', 'Jin-Long Lin ']",Lu Zhang,0.0,0.0,0.0
"['Music', 'Action', 'Comedy', 'Crime']",Blues Brothers 2000,1998-02-05,1998,13.162168,166.0,5.2,"['Dan Aykroyd', 'John Goodman', 'Joe Morton', 'J. Evan Bonifant', 'B.B. King', 'Junior Wells', 'Willie Hall', 'Matt Murphy', 'Lou Marini', 'Aretha Franklin', 'Donald ""Duck"" Dunn', 'Steve Cropper', 'Tom Malone', 'Alan Rubin', 'Jonny Lang', 'Wilson Pickett', 'Sam Moore', 'James Brown', 'Paul Shaffer', 'Eric Clapton', 'Jack de Johnette', 'Bo Diddley', 'Isaac Hayes', 'Malcolm John Rebennack, Jr.', 'Lou Rawls', 'Jimmie Vaughan', 'Kim Roberts', 'Erykah Badu', 'Max Landis']",John Landis,28000000.0,14051384.0,0.5018351428571428
['Drama'],Suspicious River,2000-09-09,2000,0.748643,2.0,6.0,"['Molly Parker', 'Callum Keith Rennie']",Lynne Stopkewich,0.0,0.0,0.0
"['Comedy', 'Romance']",Long-Term Relationship,2006-01-01,2006,0.182228,4.0,5.8,"['Matthew Montgomery', 'Windham Beacham', ""Artie O'Daly"", 'Chuti Tiu', 'Kelly Keaton', 'Jeremy Lucas', 'Jake Christian', 'Joel Bryant', 'Judy Farrell']",Rob Williams,0.0,0.0,0.0
"['Mystery', 'Crime']",Berserker,2015-11-10,2015,0.062357,1.0,4.0,"['Julián Génisson', 'Ingrid García Jonsson', 'Vicenç Miralles', 'Chema Adeva', 'Lorena Iglesias', 'Rocío León', 'Elena Serrano', 'César Abánades', 'Miguel Esteban', 'Daniel Méndez', 'Xabi Tolosa', 'Javier Esquisabel', 'Patricia García Méndez', 'Francisco Serrano', 'Daniel Luke']",Pablo Hernando,0.0,0.0,0.0
"['Drama', 'History', 'Romance']",Memoirs of a Geisha,2005-12-06,2005,7.680762,670.0,7.3,"['Zhang Ziyi', 'Gong Li', 'Youki Kudoh', 'Tsai Chin', 'Suzuka Ohgo', 'Ken Watanabe', 'Michelle Yeoh', 'Navia Nguyen', 'Koji Yakusho', 'Kaori Momoi', 'Zoe Weizenbaum', 'Cary-Hiroyuki Tagawa', 'Kenneth Tsang', 'Randall Duk Kim', 'Paul Adelstein', 'Ted Levine', 'Samantha Futerman', 'Karl Yune', 'Togo Igawa', 'Elizabeth Sung', 'Eugenia Yuan']",Rob Marshall,85000000.0,162242962.0,1.9087407294117646
['Drama'],Wasp,2003-01-01,2003,2.179676,20.0,7.1,"['Natalie Press', 'Danny Dyer']",Andrea Arnold,0.0,0.0,0.0
['Horror'],Dead Souls,2012-10-11,2012,2.366645,21.0,3.9,"['Bill Moseley', 'Jesse James', 'Magda Apanowicz', 'Geraldine Hughes', 'Noah Fleiss', 'Jaiden Kaine', 'J.H. Torrance Downes', 'Elizabeth Irene', 'Kyle Donnery', 'Bridget Megan Clark', 'Kevin Shea']",Colin Theys,0.0,0.0,0.0
"['Adventure', 'Fantasy', 'Action']",Conan the Barbarian,2011-08-17,2011,10.949076,612.0,5.2,"['杰森·莫玛', 'Stephen Lang', 'Rachel Nichols', 'Ron Perlman', 'Rose McGowan', 'Bob Sapp', 'Leo Howard', ""Steven O'Donnell"", 'Nonso Anozie', 'Raad Rawi', 'Laila Rouass', 'Saïd Taghmaoui', 'Milton Welsh', 'Borislav Iliev', 'Nathan Jones', 'Diana Lyubenova', 'Ioan Lov', 'Raicho Vasilev', 'Stanimir Stamatov', 'Nikolay Stanoev', 'Bashar Rahal', 'Morgan Freeman', 'Ivana Staneva', 'Alina Puscau', 'Zlatka Raikova', 'Anton Trendafilov', 'Aysun Aptulova', 'Daniel Rashev', 'Sam Hargrave', 'Jackson Spidell', 'Guillermo Grispo', 'Radoslav Parvanov', 'Teodora Duhovnikova', 'Shelly Varod', 'Tezdjan Ahmedova', 'Ulyana Chan', 'Yoanna Temelkova', 'Nadia Konakchieva', 'Petya Mlluseva', 'Ruslana Kaneva', 'Gloria Petkova', 'Zdravka Krastenyakova', 'Stanislav Pishtalov', 'Velimir Velev', 'Zhaidarbek Kunguzhinov', 'Eric Laciste', 'Brian Andrew Mendoza', 'Nuo Sun', 'Kim Do', 'Gisella Marengo', 'Yoana Petrova', 'Vladimir Vladimirov', 'David Mason Chlopecki', 'Katarzyna Wolejnio', 'Alexandrina Vladova', 'Guerguina Ilieva', 'Stefka Berova', 'Vangelitsa Karadjova', 'Blagovesta Cakova', 'Svetlana Vasileva', 'Zornitsa Stoicheva', 'Zhenia Zheleva', 'Nikol Vasileva', 'Adriana Kalcheva', 'Mark Amos', 'Zlateto Keremedchieva', 'Raw Leiba', 'Radka Petkova', 'Paul Stefanov']",Marcus Nispel,90000000.0,48795021.0,0.5421669
"['Romance', 'Drama']",From Beginning to End,2009-11-12,2009,2.386729,46.0,6.6,"['João Gabriel Vasconcellos', 'Rafael Cardoso', 'Júlia Lemmertz', 'Fábio Assunção', 'Jean Pierre Noher', 'Gabriel Kaufmann', 'Lucas Cotrim', 'Louise Cardoso']",Aluizio Abranches,0.0,0.0,0.0
"['Comedy', 'Romance']","Definitely, Maybe",2008-02-08,2008,12.553657,638.0,6.7,"['Ryan Reynolds', 'Abigail Breslin', 'Elizabeth Banks', 'Isla Fisher', 'Rachel Weisz', 'Kevin Kline', 'Derek Luke', 'Liane Balaban', 'Annie Parisse', 'Nestor Serrano', 'Kevin Corrigan', 'An Nguyen', 'Adam Brooks', 'Emily Wickersham', 'Daniel Eric Gold']",Adam Brooks,0.0,55447968.0,0.0
"['Drama', 'Family']",My Louisiana Sky,2001-05-12,2001,0.052039,1.0,2.0,"['Juliette Lewis', 'Kelsey Keel', 'Shirley Knight', 'Amelia Campbell', 'Michael Cera']",Adam Arkin,0.0,0.0,0.0
"['Action', 'Thriller']",Lady Bloodfight,2016-11-11,2016,5.226483,18.0,5.1,"['Amy Johnston', 'Muriel Hofmann', 'Kathy Wu', 'Jenny Wu', 'Jet Tranter', 'Mayling Ng', 'Sunny Coelst', 'Rosemary Vandebrouck', 'Lisa Cheng Lai-Sho', 'Chalinene Bassinah', 'Lauren Rhoden', 'Lisa Henderson', 'Isa Sofa Chan Kwan Nga', 'Nathalie Ng', 'Happy Ma', 'Sharon Zhang', 'Ines Laimins', 'Jai Day', 'Kirt Kishita', 'Joe Fiorello', 'Harry Oram', 'Maria Shantanova', 'Unique Ng Lok Wai']",Chris Nahon,0.0,0.0,0.0
"['Drama', 'Horror', 'Science Fiction', 'Thriller']",Here Alone,2016-04-15,2016,3.010304,38.0,5.7,"['Lucy Walters', 'Gina Piersanti', 'Adam David Thompson', 'Shane West']",Rod Blackhurst,0.0,0.0,0.0
['Documentary'],Pelican Dreams,2014-11-07,2014,0.274778,3.0,8.0,[],Judy Irving,0.0,0.0,0.0
"['Comedy', 'Romance']",Chasing Papi,2003-04-16,2003,1.251134,16.0,6.3,"['Roselyn Sánchez', 'Sofía Vergara', 'Jaci Velasquez', 'Eduardo Verástegui', 'Lisa Vidal', 'Freddy Rodríguez', 'María Conchita Alonso', 'D. L. Hughley', 'Germán Legarreta']",Linda Mendoza,0.0,6126237.0,0.0
"['Drama', 'Horror', 'Thriller']",Echoes,2014-07-05,2014,8.460369,20.0,4.2,"['Steven Brand', 'Kevin Brewerton', 'Ivory Dortch', 'Kate French']",Nils Timm,0.0,0.0,0.0
['Drama'],Lola and Billy the Kid,1999-02-12,1999,0.835746,7.0,6.8,"['Gandi Mukli', 'Erdal Yildiz', 'Inge Keller', 'Michael Gerber', 'Willi Herren', 'Axel Pape']",Kutlug Ataman,0.0,0.0,0.0
['Drama'],Sur,2002-09-13,2002,0.04845,1.0,7.0,"['Lucky Ali', 'Simone Singh', 'Achint Kaur']",Tanuja Chandra,0.0,0.0,0.0
['Comedy'],Ivko's Feast,2005-11-03,2005,0.551454,6.0,5.8,"['Zoran Cvijanović', 'Dragan Bjelogrlić', 'Milorad Mandić', 'Srđan Todorović', 'Nikola Đuričko', 'Anica Dobra', 'Наташа Нинковић', 'Dragan Nikolić', 'Vojislav Brajović', 'Danijela Štajnfeld', 'Velimir „Bata“ Živojinović', 'Ivana Mihić', 'Nikola Kojo', 'Predrag Ejdus', 'Branimir Brstina', 'Vojin Ćetković', 'Enis Bešlagić', 'Dragomir Čumić', 'Goran Daničić', 'Martin Cvetković', 'Vlastimir Velisavljević', 'Mladen Nelević', 'Goran Milev', 'Ana Maljević', 'Zoran Živković', 'Milica Gutović', 'Aleksandar Stojanović', 'Slobodan Aleksić', 'Nikolinka Rančev', 'Jovan Osmajlić', 'Nemanja Janjčić', 'Siniša Jovanović', 'Natalija Geleban', 'Milan Nakov', 'Nikolai Sotirov', 'Danijela Ivanović', 'Mijat Radonjić']",Zdravko Šotra,0.0,0.0,0.0
['Documentary'],The Century of the Self,2002-03-17,2002,0.998672,27.0,8.3,"['Martin Bergmann', 'Ann Bernays', 'Edward Bernays', 'Anna Freud', 'Sigmund Freud', 'Wilhelm Reich', 'Adam Curtis']",Adam Curtis,0.0,0.0,0.0
"['Action', 'Comedy', 'Foreign']",Party 7,2000-09-27,2000,0.476429,5.0,5.5,"['Masatoshi Nagase', 'Keisuke Horibe', 'Yoshinori Okada', 'Akemi Kobayashi', 'Tadanobu Asano', 'Yoshio Harada', 'Ryo Kase', 'Yoneko Matsukane', 'Yoshiyuki Morishita', 'Ren Osugi', 'Nobuto Okamoto', 'Rumi', 'Yôhachi Shimada', 'Yoji Tanaka', 'Kanji Tsuda', 'Tatsuya Gashûin']",Katsuhito Ishii,0.0,0.0,0.0
"['Horror', 'Animation', 'Mystery']",Extraordinary Tales,2015-10-23,2015,2.101326,29.0,6.1,"['Christopher Lee', 'Bela Lugosi', 'Julian Sands', 'Guillermo del Toro', 'Roger Corman', 'Cornelia Funke', 'Stephen Hughes']",Raul Garcia,0.0,0.0,0.0
[],The Dark Diamond,2004-02-14,2004,0.045085,1.0,4.5,"['Joeri Busschots', 'Céline Verbeeck', 'Dirk Roofthooft', 'Peter van den Begin', 'Stany Crets', 'Thekla Reuten', 'Tuur de Weert', 'Rik Launspach', 'Daan Hugaert', 'Urbanus', 'Willeke van Ammelrooy']",Rudi Van den Bossche,0.0,0.0,0.0
"['Drama', 'Romance']",Laurence Anyways,2012-05-18,2012,8.59498,190.0,7.7,"['Melvil Poupaud', 'Suzanne Clément', 'Nathalie Baye', 'Monia Chokri', 'Yves Jacques', 'Sophie Faucher', 'Mylène Jampanoï', 'Susan Almgren', 'Magalie Lépine-Blondeau', 'David Savard', 'Anne Dorval', 'Antoine-Olivier Pilon', 'Éric Bruneau', 'Xavier Dolan', 'Denise Filiatrault', 'Manuel Tadros', 'Catherine Bégin', 'Emmanuel Schwartz', 'Jacques Lavallée', 'Perrette Souplex', 'Patricia Tulasne', 'Monique Spaziani', 'Violette Chauveau']",Xavier Dolan,9500000.0,12250.0,0.0012894736842105263
"['Adventure', 'Fantasy', 'Science Fiction', 'Western']",Enemy Empire,2013-12-27,2013,0.411958,3.0,4.5,"['Tristan James Butler', 'Elisabeth Meurer']",Michael Ryan Hahn,0.0,0.0,0.0
"['Drama', 'Comedy']",The Second Civil War,1997-03-15,1997,0.14974,3.0,4.7,"['Beau Bridges', 'Joanna Cassidy', 'Phil Hartman', 'James Earl Jones', 'James Coburn', 'Dan Hedaya', 'Elizabeth Peña', 'Denis Leary', 'Ron Perlman', 'Kevin Dunn', 'Shelley Malil', 'Brian Keith', 'Dick Miller', 'William Schallert']",Joe Dante,0.0,0.0,0.0
[],People of Rome,2003-10-31,2003,0.13098,3.0,5.3,"['Giorgio Colangeli', 'Antonello Fassari', 'Fabio Ferrari']",Ettore Scola,0.0,0.0,0.0
"['Comedy', 'Science Fiction', 'War']",Embassy,2013-10-18,2013,0.094228,2.0,4.5,"['Magdalena Grąziowska', 'Bartosz Porczyk', 'Robert Więckiewicz', 'Adam Darski', 'Aleksandra Domańska', 'Ksawery Szlenkier', 'Jan Englert', 'Fred Apke']",Juliusz Machulski,0.0,0.0,0.0
"['Comedy', 'Action', 'Crime']",Badges of Fury,2013-06-21,2013,8.313878,45.0,4.4,"['Wen Zhang', 'Jet Li', 'Liu Shishi', 'Michelle Chen', 'Liu Yan', 'Raymond Lam', 'Stephen Fung', 'Bruce Leung Siu-Lung', 'Huang Xiaoming']",Wong Tsz Ming,0.0,0.0,0.0
['Comedy'],Holidays by the Sea,2011-06-29,2011,0.492842,6.0,3.4,"['Jacques Gamblin', 'Maria de Medeiros', 'François Damiens', 'François Morel', 'Dominique Pinon', 'Arsène Mosca', 'Marie Kremer', 'Chantal Neuwirth']",Pascal Rabaté,0.0,0.0,0.0
"['Thriller', 'Crime']",Ocean's Twelve,2004-12-09,2004,11.869347,2169.0,6.4,"['George Clooney', 'Brad Pitt', 'Catherine Zeta-Jones', 'Julia Roberts', 'Andy García', 'Casey Affleck', 'Scott Caan', 'Shaobo Qin', 'Bernie Mac', 'Don Cheadle', 'Matt Damon', 'Carl Reiner', 'Eddie Jemison', 'Elliott Gould', 'Robbie Coltrane', 'Jeroen Krabbé', 'Vincent Cassel', 'Eddie Izzard', 'Bruce Willis', 'Cherry Jones', 'Albert Finney', 'Adriano Giannini', 'Johan Widerberg', 'Luciano Miele', 'Antonio De Matteo', 'Giselda Volodi', 'Mattia Sbragia']",Steven Soderbergh,110000000.0,362744280.0,3.2976752727272727
"['Action', 'Drama', 'Romance']",R2B: Return to Base,2012-08-14,2012,2.634185,27.0,5.8,"['Rain', 'Yu Jun-sang', 'Shin Se-kyung', 'Kim Sung-su', 'Lee Ha-Na', 'Lee Jong-suk', 'Jeong Kyung-ho ', 'HanYong Jeong', 'Jung Suk-won', 'Oh Dal-su', 'Cho Seong-ha', 'Park Hyo-joon']",Dong-won Kim,10000000.0,0.0,0.0
['Documentary'],Rageh Inside Iran,2007-07-01,2007,0.038824,1.0,7.0,['Rageh Omaar'],,0.0,0.0,0.0
"['Adventure', 'Animation', 'Romance', 'Family']",Pocahontas II: Journey to a New World,1998-08-04,1998,8.763892,297.0,4.9,"['Irene Bedard', 'Jim Cummings', 'Donal Gibson', 'Finola Hughes', 'Linda Hunt', 'Judy Kuhn', 'Russell Means', 'David Ogden Stiers', 'Jean Stapleton', 'Billy Zane', 'Jeff Bennett', 'Brad Garrett', 'Rob Paulsen', 'Gregg Rainwater', 'William Morgan Sheppard', 'Kath Soucie']",Bradley Raymond,0.0,0.0,0.0
"['Drama', 'Music']",The Silence,1998-09-06,1998,0.552003,5.0,6.3,"['Tahmineh Normatova', 'Nadereh Abdelahyeva', 'Goibibi Ziadolahyeva']",Mohsen Makhmalbaf,0.0,0.0,0.0
"['Comedy', 'Romance']",Lost & Found,1999-04-23,1999,1.337096,26.0,4.9,"['David Spade', 'Sophie Marceau', 'Ever Carradine', 'Stephanie Chang', 'Neal MacMillan', 'Mitchell Whitfield']",Jeff Pollack,1.0,100.0,100.0
['Drama'],Refugiado,2014-05-18,2014,0.146336,3.0,6.0,"['Sebastián Molinaro', 'Marta Lubos', 'Silvia Baylé', 'Sofía Palomino', 'Julieta Díaz']",Diego Lerman,0.0,0.0,0.0
"['Comedy', 'Drama', 'Romance']",Young People Fucking,2007-09-05,2007,8.388793,73.0,5.9,"['Aaron Abrams', 'Carly Pope', 'Kristin Booth', 'Josh Dean', 'Sonja Bennett', 'Diora Baird', 'Callum Blue', 'Josh Cooke', 'Ennis Esmer', 'Peter Oldring', 'Natalie Lisinska']",Martin Gero,1500000.0,0.0,0.0
"['Thriller', 'Action', 'Comedy']",Neon Flesh,2010-10-09,2010,1.06874,17.0,5.8,"['Mario Casas', 'Vicente Romero', 'Macarena Gómez', 'Luciano Cáceres', 'Ángela Molina', 'Darío Grandinetti', 'Dámaso Conde', 'Vanessa Oliveira', 'Blanca Suárez', 'Antonio de la Torre', 'Miquel Sitjar', 'Susana Varela', 'Juan Carlos Vellido', 'Nicolás Fiore', 'Fernando Pardo', 'Ariel Hernán Pérez', 'Hsin-Lan Chang', 'Ágatha Fresco', 'María Zamarbide', 'Florencia Limonoff']",Paco Cabezas,0.0,0.0,0.0
"['Drama', 'Comedy']",Bunny Drop,2011-08-20,2011,0.978779,11.0,6.7,"['Kenichi Matsuyama', 'Karina', 'Mana Ashida', 'Mirei Kiritani', 'Mayu Kitaki', 'Ruiki Sato', 'Go Ayano', 'Ryô Kimura', 'Atsuko Takahata', 'Chizuru Ikewaki', 'Jun Fubuki', 'Baijaku Nakamura', 'Wakato Kanematsu']",SABU,0.0,0.0,0.0
"['Music', 'Drama']",Hilary and Jackie,1998-12-30,1998,6.387602,23.0,6.5,"['Emily Watson', 'Rachel Griffiths', 'James Frain', 'David Morrissey', 'Charles Dance', 'Celia Imrie', 'Rupert Penry-Jones', 'Bill Paterson', 'Auriol Evans', 'Keylee Jade Flanders']",Anand Tucker,0.0,0.0,0.0
['Music'],The Doors - Live at the Bowl '68,2012-10-22,2012,0.222318,6.0,6.1,"['Jim Morrison', 'Robby Krieger', 'Ray Manzarek', 'John Densmore']",Ray Manzarek,0.0,0.0,0.0
['Drama'],O'er the Land,2009-01-01,2009,0.040056,1.0,9.0,[],Deborah Stratman,0.0,0.0,0.0
"['Drama', 'Adventure']",On Guard,1997-12-03,1997,2.264968,38.0,6.5,"['Daniel Auteuil', 'Vincent Pérez', 'Marie Gillain', 'Claire Nebout', 'Fabrice Luchini', 'Jean-François Stévenin', 'Yann Collette']",Philippe de Broca,0.0,0.0,0.0
"['Thriller', 'Comedy', 'Crime']",The Liability,2012-11-24,2012,6.301471,85.0,5.7,"['Tim Roth', 'Talulah Riley', ""Jack O'Connell"", 'Kierston Wareing', 'Peter Mullan', 'Christopher Hatherall', 'Clive Shaw']",Craig Viveiros,0.0,0.0,0.0
[],Reverse Runner,2013-02-21,2013,0.152742,4.0,5.4,[],,0.0,0.0,0.0
"['Comedy', 'Drama']",The Dangerous Lives of Altar Boys,2002-06-14,2002,3.401162,53.0,6.4,"['Emile Hirsch', 'Kieran Culkin', 'Jodie Foster', ""Vincent D'Onofrio"", 'Jena Malone', 'Jake Richardson', 'Melissa McBride']",Peter Care,0.0,0.0,0.0
['Comedy'],Ricky Gervais Live 4: Science,2010-11-21,2010,1.154887,9.0,7.3,['Ricky Gervais'],Ricky Gervais,0.0,0.0,0.0
"['Science Fiction', 'Action', 'Horror']",Tremors 5: Bloodlines,2015-10-06,2015,12.95779,96.0,5.2,"['Michael Gross', 'Jamie Kennedy', 'Pearl Thusi', 'Rea Rangaka', 'Brandon Auret', 'Nolitha Zulu', 'Daniel Janks', 'Sello Sebotsane', 'Ian Roberts', 'Natalie Becker', 'Lawrence Joffe', 'Zak Hendrikz', 'Ernest Ndhlovu', 'Emmanuel Castis']",Don Michael Paul,0.0,0.0,0.0
"['Drama', 'Romance']",Echo Park,2014-06-14,2014,0.769613,5.0,6.0,"['Mamie Gummer', 'Anthony Okungbowa', 'Maurice Compte', 'Ricky Rico', 'Gale Harold', 'Helen Slater']",Amanda Marsalis,0.0,0.0,0.0
"['Drama', 'Comedy', 'Family']",Mr. Bjarnfreðarson,2009-12-26,2009,0.585443,7.0,6.1,"['Jón Gnarr', 'Pétur Jóhann Sigfússon', 'Jörundur Ragnarsson', 'Helga Braga Jónsdóttir']",Ragnar Bragason,0.0,0.0,0.0
"['Action', 'Drama', 'Thriller']",Good Kill,2015-04-09,2015,8.35399,210.0,5.9,"['Ethan Hawke', 'January Jones', 'Zoë Kravitz', 'Jake Abel', 'Bruce Greenwood', 'Alma Sisneros', 'Kristen Rakes', 'Dylan Kenin', 'Michael Sheets', 'Peter Coyote', 'Fatima El Bahraquy', 'El Khttabi Abdelouahab', 'Colin Jones']",Andrew Niccol,0.0,316472.0,0.0
['Drama'],Adore,2013-04-03,2013,12.260159,296.0,6.1,"['Naomi Watts', 'Robin Wright', 'Xavier Samuel', 'James Frecheville', 'Ben Mendelsohn', 'Sophie Lowe', 'Gary Sweet', 'Jessica Tovey', 'Alyson Standen', 'Dane Eade', 'Charlee Thomas', 'Scott Pirlo', 'Isaac Cocking', 'Drew Fairley', 'Rowan Witt', 'Sally Cahill', 'Richard Huggett', 'Katrina Norman', 'Genevieve Hegney', 'Maya Stange', 'James McFay', 'Matt Levett', 'Bianca Bateman']",Anne Fontaine,16000000.0,318982.0,0.019936375
[],Dumbland,2002-03-18,2002,1.182522,18.0,7.4,[],David Lynch,0.0,0.0,0.0
"['Comedy', 'Action', 'Crime']",Airbag,1997-06-20,1997,1.879667,25.0,6.5,"['Fernando Guillén Cuervo', 'Karra Elejalde', 'Alberto San Juan', 'Karlos Arguiñano', 'Manuel Manquiña', 'Maria de Medeiros', 'Francisco Rabal', 'Rosa Maria Sardà', 'Luis Cuenca', 'Pilar Bardem', 'Albert Pla', ""Vicenta N'Dongo"", 'Raquel Meroño', 'Fernando Sansegundo', 'Aitor Mazo', 'Gabriella Roy', 'Noemí Climent', 'Nathalie Seseña', 'Carmen Segarra', 'Carmen de la Maza', 'Mikel Garmendia', 'Fernando García Rimada', 'Maite Pastor', 'Beatriz Santiago', 'Joan Potau', 'Vicente Díez', 'Carlos Lucas', 'Gorka Aguinagalde', 'Paula Soldevila', 'Sara Mora', 'José Luis Torrijo', 'Olvido Gara', 'Juanjo Puigcorbé', 'Santiago Segura', 'Javier Cansado', 'Santiago Lajusticia', 'Rossy de Palma', 'Julio Médem', 'Luis Alegre', 'Javier Bardem', 'David Trueba', 'Laura Aparicio', 'Elena Irureta', 'Marta Aledo', 'Barricada', 'Fanny Condado', 'Gonzalo Cunill', 'Susana García Díez', 'María Jurado', 'Ismael Martínez', 'Joshean Mauleón', 'Beatriz Sevilla', 'Yoima Valdés', 'Rosanna Walls', 'Yola Berrocal', 'Ramón Barea']",Juanma Bajo Ulloa,0.0,0.0,0.0
"['Crime', 'Comedy', 'Romance']",Intolerable Cruelty,2003-09-02,2003,13.469862,400.0,5.8,"['George Clooney', 'Catherine Zeta-Jones', 'Edward Herrmann', 'Geoffrey Rush', 'Richard Jenkins', 'Billy Bob Thornton', 'Stacey Travis', 'Cedric the Entertainer', 'Paul Adelstein', 'Julia Duffy', 'Jonathan Hadary', 'Tom Aldredge', 'Jack Kyle', 'Irwin Keyes', 'Judith Drake', 'George Ives', 'Kristin Dattilo', 'Wendle Josepher', 'Mia Cottet', 'Mary Pat Gleason', 'Booth Colman', 'Kiersten Warren', 'Rosey Brown', 'Ken Sagoes', 'Dale E. Turner', 'Julie Osburn', 'Douglas Fisher', ""Isabell O'Connor"", 'Mary Gillis', 'Blake Clark', 'Allan Trautman', 'Kate Luyben', 'Kitana Baker', 'Camille Anderson', 'Tamie Sheffield', 'Bridget Marquardt', 'Emma Harrison', 'John Bliss', 'Sean Fenton', ""Patrick Thomas O'Brien"", 'Colin Linden', 'Nicholas Shaffer']",Joel Coen,60000000.0,119940815.0,1.9990135833333333
"['Action', 'Crime', 'Drama']",Line Walker,2016-08-11,2016,1.528202,11.0,5.6,"['Francis Ng', 'Louis Koo', 'Nick Cheung', 'Charmaine Sheh', 'Hui Siu-Hung', 'Jade Leung', 'Zhang Huiwen', 'Rebecca Zhu', 'Zhang Huiwen']",Jazz Boon,0.0,88658655.0,0.0
"['Drama', 'Thriller']",Havoc,2005-10-16,2005,11.576336,80.0,5.1,"['Anne Hathaway', 'Freddy Rodríguez', 'Bijou Phillips', 'Shiri Appleby', 'Joseph Gordon-Levitt', 'Raymond Cruz', 'Channing Tatum', 'Michael Biehn', 'Mike Vogel', 'Alexis Dziena', 'Sam Bottoms', 'Laura Breckenridge']",Barbara Kopple,9000000.0,0.0,0.0
"['Comedy', 'Thriller', 'Science Fiction']",The Midnight After,2014-02-07,2014,3.313939,21.0,5.7,"['Wong Yau-Nam', 'Janice Man', 'Chui Tien-You', 'Kara Hui', 'Simon Yam', 'Sam Lee', 'Lee Sheung-Ching', 'Lam Suet', 'Cherry Ngan', 'Kelvin Chan', 'Fiona Sit', 'Endy Chow', 'Jan Curious', 'Mike Orange', 'Kitty Trouble', 'Waiting Soul', 'Les Hunter', 'Yiu Yuet-Ming', 'Melodee Mak', 'Vincci Cheuk', 'Ronny Yuen']",Fruit Chan,0.0,0.0,0.0
"['Drama', 'Mystery', 'Thriller']",Lizzie Borden Took An Ax,2014-01-25,2014,7.185427,55.0,5.6,"['Christina Ricci', 'Clea DuVall', 'Gregg Henry', 'Stephen McHattie', 'Shawn Doyle', 'Sara Botsford', 'Hannah Anderson', 'Andrea Runge', 'Billy Campbell', 'Brett Donahue', 'Jeremy Akerman', 'John Dunsworth', 'Gary Levert', 'John Maclaren', 'Andrew Gillies', 'Andrew Bush', 'Glen Lefchak', 'Brian Downey']",Nick Gomez,0.0,0.0,0.0
"['Comedy', 'Romance']",Family Way,2012-11-21,2012,1.513933,24.0,6.4,"['Carice van Houten', 'Thijs Römer', 'Benja Bruijning', 'Jacob Derwig', 'Martine Bijl', 'Kees Hulst']",Joram Lürsen,0.0,0.0,0.0
